Agriculture Year,Crop,Area,Area Unit,Area_Cent,Production,Production Unit,Productivity,Productivity Unit,Yield_kg_ha,Soil_Type,Soil_pH,Nitrogen_N_kg_ha,Phosphorus_P_kg_ha,Potassium_K_kg_ha,Rainfall_mm,Temperature_C,Humidity_percent,Irrigation_Level,Season,Suitability_Score_Derived
2023-24,Arecanut,96113.0,Hectare,23750002.865,103985.0,MT,1082.0,Kg/ Hectare,1082.0,Clay,6.685510955775181,65.4534475683457,30.051978828146297,63.72071479789486,2612.360821313084,28.538462988476,66.26527743486481,Medium,Perennial,70.28
2023-24,Cashew,31690.0,Hectare,7830757.449999999,12780.0,MT,403.0,Kg/ Hectare,403.0,Loamy,6.245760331792853,59.428458328927945,22.627695228795165,35.22785733864765,1105.9257184112896,30.44008732090214,55.45179151289101,Low,Perennial,54.22
2022-23,Coffee,85957.0,Hectare,21240404.485,68020.0,MT,791.0,Kg/ Hectare,791.0,Sandy,6.346742604359331,71.1242349256561,30.456097184220983,75.18586522066397,1937.440142271129,17.447249444304106,87.84383306072675,Medium,Perennial,62.36
2021-22,Cloves,715.0,Hectare,176680.07499999998,53.0,MT,74.0,Kg/ Hectare,74.0,Clay,6.243251138650007,51.16440889258113,21.448983797899295,52.159257505398735,2355.764452590959,24.017833212314454,78.92638274877353,Medium,Perennial,58.82
2023-24,Coffee,85957.0,Hectare,21240404.485,70354.0,MT,818.0,Kg/ Hectare,818.0,Sandy,5.779048148058689,71.38063714184932,29.735100272874156,75.03245268618915,2586.4357552986776,26.584456901218328,72.3534472496405,Medium,Perennial,66.52
2022-23,Cashew,32685.0,Hectare,8076626.925,13052.0,MT,399.0,Kg/ Hectare,399.0,Loamy,6.214804295644373,55.01454934474039,27.07561790740222,34.201191328611294,1471.602236456447,23.79566701351709,72.52543076745455,Low,Perennial,55.89
2022-23,Coffee,85957.0,Hectare,21240404.485,68020.0,MT,791.0,Kg/ Hectare,791.0,Sandy,6.080088358961451,74.03212190139125,28.90370165403374,70.54439673303173,1990.8179439897308,24.887265775569425,69.56498457410876,Medium,Perennial,66.77
2022-23,Turmeric,2162.0,Hectare,534241.01,6540.0,MT,3025.0,Kg/ Hectare,3025.0,Loamy,6.3366264281971,62.652107398249676,36.55275338423901,45.47713497694015,1401.4862805021335,26.327640968490186,67.34509652186073,Medium,Kharif,76.38
2021-22,Ginger,2924.0,Hectare,722535.02,12886.0,MT,4407.0,Kg/ Hectare,4407.0,Sandy,6.0064477309384285,75.15188873405914,32.092540885717824,61.81858519876417,1348.5998077246804,27.95497637094839,78.08592088564224,Medium,Kharif,84.1
2023-24,Pineapple,12538.0,Hectare,3098202.4899999998,118958.0,MT,9488.0,Kg/ Hectare,9488.0,Loamy,5.786128625254194,57.22769754066966,27.800203210804597,80.27114220039317,1365.0774305819157,28.43683576653264,93.15150613495268,Medium,Kharif,85.29
2023-24,Cashew,31690.0,Hectare,7830757.449999999,12780.0,MT,403.0,Kg/ Hectare,403.0,Clay,6.024970969717199,41.065761747071114,25.81814683899104,33.42394829938932,1224.064144001358,27.75050698766849,60.58924238137351,Low,Perennial,56.82
2022-23,Tapioca,55713.0,Hectare,13766960.865,2390395.0,MT,42905.0,Kg/ Hectare,42905.0,Clay,5.83493749302621,59.543647528191336,33.14105712978606,76.44835912952824,1429.260873492299,25.27804379197303,67.21307656390887,Medium,Kharif,96.4
2022-23,Banana,47803.0,Hectare,11812360.315,468065.0,MT,9792.0,Kg/ Hectare,9792.0,Loamy,6.166506506427923,98.02326117318098,48.80883013251937,114.13770222420459,1892.180438654249,25.0313853640445,78.63638901133064,High,Perennial,89.78
2023-24,Coconut,765842.0,Hectare,189243387.41,5523.0,Million Nuts,7211.0,Nuts/ Hectare,7211.0,Clay,5.921356335961955,52.89904922024104,30.363021055648915,65.03052471966987,1851.3498517748592,26.00564911077419,84.41547200696746,Medium,Perennial,77.59
2022-23,Jack,89333.0,Hectare,22074630.965,264.0,Million Nuts,2953.0,Nuts/ Hectare,2953.0,Sandy,6.13816647912993,50.100084510917526,21.39150497313635,63.495323922636025,2096.287129566231,23.646523214637835,82.19109540905637,Low,Perennial,67.49
2022-23,Cashew,32685.0,Hectare,8076626.925,13052.0,MT,399.0,Kg/ Hectare,399.0,Loamy,5.620370374916581,52.909324672271055,23.300040478903096,39.98169838212818,1223.3690304461077,28.49262467317888,66.73594552932676,Low,Perennial,57.87
2022-23,Cashew,32685.0,Hectare,8076626.925,13052.0,MT,399.0,Kg/ Hectare,399.0,Sandy,6.120887865767131,43.77202365219357,25.350229245127252,36.749438494975095,1387.3809123597825,23.173047409527385,68.8907791624336,Low,Perennial,64.72
2021-22,Mango,75840.0,Hectare,18740443.2,470040.0,MT,6198.0,Kg/ Hectare,6198.0,Clay,6.182048724597966,49.94627714795653,26.1609371179216,51.953074828753856,1390.2064606358736,30.981678488181082,66.50666694176367,Low,Perennial,81.41
2021-22,Cardamom,39143.0,Hectare,9672431.014999999,21270.0,MT,543.0,Kg/ Hectare,543.0,Clay,5.638583545078512,51.953659572253294,28.248291898425535,55.96551574036321,2518.304965053555,20.39809381273001,97.17736196886612,Medium,Perennial,61.25
2022-23,Mango,76692.0,Hectare,18950976.66,475587.0,MT,6201.0,Kg/ Hectare,6201.0,Clay,5.7198312106651255,51.934289671857,22.35183750142787,48.521541124261674,814.6850417604794,27.490763942059726,71.17270330792815,Low,Perennial,87.85
2023-24,Mango,80331.0,Hectare,19850191.755,495544.0,MT,6169.0,Kg/ Hectare,6169.0,Sandy,6.046344426717838,40.6085747881834,26.550657163088484,57.3281209750897,1242.3645796785593,26.813529677109976,59.159700082102965,Low,Perennial,82.49
2021-22,Banana,49020.0,Hectare,12113087.1,461244.0,MT,9409.0,Kg/ Hectare,9409.0,Sandy,6.01321632941124,103.4831009854088,50.66620327985524,121.48254103331308,1982.7460972642496,30.389044092979425,69.34106712266072,High,Perennial,84.85
2023-24,Ginger,2241.0,Hectare,553762.3049999999,44390.0,MT,4358.0,Kg/ Hectare,4358.0,Loamy,6.017602512079607,59.71700433372021,38.6215159111671,63.684720149879624,2017.951146302714,27.06027153683384,79.48812103485429,Medium,Kharif,77.99
2023-24,Coconut,765842.0,Hectare,189243387.41,5523.0,Million Nuts,7211.0,Nuts/ Hectare,7211.0,Sandy,5.936829612897829,48.082361033891026,26.24703639595323,71.08404469446006,1663.447186107512,29.11208101461291,71.08957736873077,Medium,Perennial,83.99
2021-22,Plantain,51901.0,Hectare,12824996.604999999,410011.0,MT,7900.0,Kg/ Hectare,7900.0,Clay,6.180603267165274,108.94927691449249,49.318260750558814,121.83841903283425,1682.0767676884075,25.944751556429914,82.87549848981551,High,Perennial,91.64
2022-23,Rubber,551030.0,Hectare,136162268.15,533500.0,MT,968.0,Kg/ Hectare,968.0,Clay,5.733130715610613,51.13689994299209,24.65064454200868,55.37511663409063,2825.296746499348,28.431541143546166,85.17112151920813,Low,Perennial,72.01
2021-22,Coconut,765435.0,Hectare,189142815.67499998,5535.0,Million Nuts,7231.0,Nuts/ Hectare,7231.0,Silty,6.632726722279079,41.7716988813785,24.55855767212077,68.8868796759436,1624.792704781015,28.535614919366264,87.23165177637262,Medium,Perennial,89.12
2023-24,Cardamom,40345.0,Hectare,9969451.225,22869.0,MT,567.0,Kg/ Hectare,567.0,Clay,5.510990620239658,55.96563693183585,27.536826739503848,57.52575029143781,3646.268254097208,22.128309031372197,77.29995186215888,Medium,Perennial,67.64
2023-24,Turmeric,2046.0,Hectare,505576.82999999996,36146.0,MT,3004.0,Kg/ Hectare,3004.0,Clay,6.258621668545537,50.991728847139186,31.770397813069895,46.5274603426693,1689.9559847957457,27.466639610841952,80.64405005350979,Medium,Kharif,79.76
2022-23,Pepper,73732.0,Hectare,18219545.86,27654.0,MT,375.0,Kg/ Hectare,375.0,Loamy,5.592848164918203,49.83144900236884,33.160041881283234,55.190191371609856,2242.6578275260854,25.60865143278874,87.63485969400556,Medium,Perennial,57.47
2021-22,Banana,49020.0,Hectare,12113087.1,461244.0,MT,9409.0,Kg/ Hectare,9409.0,Silty,5.863273951658311,101.17663176133975,50.16035486502098,126.94964582809857,2467.418618183024,27.51415069427581,78.247978420488,High,Perennial,87.75
2023-24,Tapioca,55869.0,Hectare,13805509.245,2365765.0,MT,42345.0,Kg/ Hectare,42345.0,Sandy,5.594776133088934,63.36179006136062,24.386179481522866,46.246195993059985,1622.4968496459771,28.60873422216158,68.67173706505073,Medium,Kharif,97.23
2022-23,Cashew,32685.0,Hectare,8076626.925,13052.0,MT,399.0,Kg/ Hectare,399.0,Silty,5.972471438399076,52.20302960357845,27.361861753835843,46.89673131892711,1164.0121832105365,25.27726447809082,69.87221566780705,Low,Perennial,53.43
2023-24,Mango,80331.0,Hectare,19850191.755,495544.0,MT,6169.0,Kg/ Hectare,6169.0,Silty,6.555806767695956,53.01313407439876,25.046103143694488,53.205663131378344,1014.2766973903182,22.06191541674062,65.64085197045942,Low,Perennial,84.1
2023-24,Paddy,180278.0,Hectare,44547595.19,811761.0,MT,2958.0,Kg/ Hectare,2958.0,Loamy,6.4604728612326925,79.90471319291345,35.73964171498319,44.57841792192651,1278.2867315764954,25.599031107049772,81.57493506983607,High,Kharif,72.8
2023-24,Cashew,31690.0,Hectare,7830757.449999999,12780.0,MT,403.0,Kg/ Hectare,403.0,Sandy,6.0864126178005025,48.63304890625016,29.04148793033841,39.31621888322188,959.9132461039338,25.675518459940722,70.44018357440302,Low,Perennial,59.1
2023-24,Cardamom,40345.0,Hectare,9969451.225,22869.0,MT,567.0,Kg/ Hectare,567.0,Clay,5.834186072715492,53.56158403762611,30.125376986885723,51.03569855842786,3349.0298880542705,22.491514289872615,87.12448732753957,Medium,Perennial,58.14
2021-22,Ginger,2924.0,Hectare,722535.02,12886.0,MT,4407.0,Kg/ Hectare,4407.0,Loamy,6.338288459440006,66.91944229774651,34.65940468431781,52.05570150617181,1859.7486875037841,26.176903712903208,79.73080672904436,Medium,Kharif,87.61
2022-23,Turmeric,2162.0,Hectare,534241.01,6540.0,MT,3025.0,Kg/ Hectare,3025.0,Silty,6.0100843029693705,52.07190968804298,40.50102319848712,58.536240702417786,1829.7747918429118,25.814743366928823,73.77437319643953,Medium,Kharif,73.23
2022-23,Cloves,707.0,Hectare,174703.235,54.0,MT,76.0,Kg/ Hectare,76.0,Loamy,5.973941041988113,45.774172364365405,28.387170407797598,50.236320425020935,2649.2659742341284,21.212971083591174,80.78184270942876,Medium,Perennial,54.06
2022-23,Coconut,760354.0,Hectare,187887275.17,5641.0,Million Nuts,7419.0,Nuts/ Hectare,7419.0,Loamy,5.61879745569564,50.44463435219021,22.728047477732623,64.15781588811977,1641.3064352803335,25.747910815417864,73.78553582180697,Medium,Perennial,87.3
2021-22,Turmeric,2203.0,Hectare,544372.315,7402.0,MT,3360.0,Kg/ Hectare,3360.0,Loamy,5.864295660510501,59.293163474754465,33.86956958666463,47.83585336433988,1267.8908254926546,27.67670643823308,75.05878234829947,Medium,Kharif,80.14
2022-23,Mango,76692.0,Hectare,18950976.66,475587.0,MT,6201.0,Kg/ Hectare,6201.0,Clay,6.297710402754757,65.32364018947388,23.856032709341722,43.0761286669248,877.4902194006861,30.456791052148382,63.523895345082124,Low,Perennial,84.0
2021-22,Coconut,765435.0,Hectare,189142815.67499998,5535.0,Million Nuts,7231.0,Nuts/ Hectare,7231.0,Sandy,5.8086122501744555,43.27102201247496,20.276328142243337,78.99855046139103,1825.2011591089824,25.56746914660368,79.10609502392697,Medium,Perennial,83.46
2023-24,Betel leaves,221.0,Hectare,54610.204999999994,7899.0,MT,35780.0,Kg/ Hectare,35780.0,Clay,5.894054418447736,69.12430895417752,41.298750023576254,84.88637230732385,2046.7603343011813,26.80019936805694,77.21160080736993,High,Perennial,93.02
2023-24,Pepper,72669.0,Hectare,17956873.245,30798.0,MT,424.0,Kg/ Hectare,424.0,Clay,5.9315394280097955,51.457607332777656,37.958008918953716,52.068441358247895,2946.1254263958276,24.412813937284955,79.74775930512551,Medium,Perennial,55.91
2023-24,Pappaya,18599.0,Hectare,4595905.895,123868.0,MT,6560.0,Kg/ Hectare,6560.0,Clay,6.072499674511414,76.89771299224039,42.62755525241951,84.47260730560487,1641.347151627621,24.82187836370322,70.19425806279177,High,Perennial,84.55
2023-24,Betel leaves,221.0,Hectare,54610.204999999994,7899.0,MT,35780.0,Kg/ Hectare,35780.0,Loamy,6.247094007092286,67.57034772519371,40.131015200858315,82.3100853571677,2378.814388377242,28.63871953480759,84.2982552913415,High,Perennial,93.34
2022-23,Turmeric,2162.0,Hectare,534241.01,6540.0,MT,3025.0,Kg/ Hectare,3025.0,Sandy,6.096183676008258,65.06928015739882,38.297556711006635,58.917861111944816,1591.2233474592826,27.7405014959442,75.59622693940887,Medium,Kharif,75.26
2023-24,Rubber,551030.0,Hectare,136162268.15,533500.0,MT,968.0,Kg/ Hectare,968.0,Loamy,5.352144024382849,47.751667303910395,22.161635396625073,51.39604153918273,2342.7598219470765,32.17375188674663,92.2118682068207,Low,Perennial,67.89
2022-23,Betel leaves,207.0,Hectare,51150.735,7051.0,MT,34049.0,Kg/ Hectare,34049.0,Loamy,6.189249458269365,68.66076279960689,47.27312636765207,88.9334891216142,1584.1491205229877,24.64234333333582,80.8868002777524,High,Perennial,88.96
2021-22,Tea,35872.0,Hectare,8864150.56,60360.0,MT,1683.0,Kg/ Hectare,1683.0,Loamy,4.857294465456237,76.55745630022224,32.29771262678911,75.6559051031961,2408.3045565994403,21.67248564055904,79.66262936572944,Medium,Perennial,70.51
2023-24,Nutmeg,24629.0,Hectare,6085949.045,18025.0,MT,732.0,Kg/ Hectare,732.0,Loamy,6.244289500700735,51.59368953565675,28.01697705247972,69.26315254750224,2464.643266460431,26.12642984921974,78.63482264906922,Medium,Perennial,60.74
2022-23,Turmeric,2162.0,Hectare,534241.01,6540.0,MT,3025.0,Kg/ Hectare,3025.0,Loamy,5.808561822207212,56.08738576924136,32.98674483157195,50.831851600878025,1678.3691610116948,25.36144914223746,68.35252046362324,Medium,Kharif,76.55
2021-22,Betel leaves,243.0,Hectare,60046.515,8653.0,MT,35609.0,Kg/ Hectare,35609.0,Silty,5.426057930808443,67.32644299441327,37.40741314057427,82.85377300086535,1818.8502651370886,29.31380033736843,70.1092598463922,High,Perennial,86.07
2022-23,Cloves,707.0,Hectare,174703.235,54.0,MT,76.0,Kg/ Hectare,76.0,Silty,6.136131518879081,50.36912941703192,24.51818985881928,54.14083436142976,3112.68848336088,24.23339813485474,77.6696306418731,Medium,Perennial,58.25
2023-24,Cloves,672.0,Hectare,166054.56,51.0,MT,75.0,Kg/ Hectare,75.0,Loamy,5.922743992967467,52.794736436124126,24.42138795736108,50.20627716928878,3114.3381834568963,23.604104767641463,79.15151700210806,Medium,Perennial,54.46
2021-22,Ginger,2924.0,Hectare,722535.02,12886.0,MT,4407.0,Kg/ Hectare,4407.0,Loamy,6.293676601302734,68.3578244320228,40.51855993854366,65.43911948208054,1564.5349439405163,27.75817151512421,75.97724173941201,Medium,Kharif,75.75
2022-23,Cloves,707.0,Hectare,174703.235,54.0,MT,76.0,Kg/ Hectare,76.0,Silty,6.240691502246452,48.73911868009326,22.9532571516469,52.53053477388365,2623.405266560635,22.993755560798785,78.16517598419306,Medium,Perennial,57.42
2021-22,Cloves,715.0,Hectare,176680.07499999998,53.0,MT,74.0,Kg/ Hectare,74.0,Loamy,5.753451509811797,41.395934207564736,25.416510890050414,53.44110662677847,1911.2644284144158,25.51622280591894,74.69812233783644,Medium,Perennial,50.4
2023-24,Pepper,72669.0,Hectare,17956873.245,30798.0,MT,424.0,Kg/ Hectare,424.0,Loamy,6.180761358565333,63.23840710353811,31.183504471392816,47.42213809333347,2192.4090826311767,23.241953574626013,82.16654974724906,Medium,Perennial,54.12
2022-23,Cocoa,11657.0,Hectare,2880502.985,15220.0,MT,1306.0,Kg/ Hectare,1306.0,Loamy,5.7289099066671,55.82461267709976,32.197424159957585,71.99145166757995,1564.1355971666806,26.300051525650254,76.78749900195045,Medium,Perennial,71.06
2021-22,Tea,35872.0,Hectare,8864150.56,60360.0,MT,1683.0,Kg/ Hectare,1683.0,Loamy,5.316217045092705,85.9769859058382,37.520245289463,66.50450748442792,2000.7873749746618,21.968180891156894,81.09654428798589,Medium,Perennial,66.9
2021-22,Mango,75840.0,Hectare,18740443.2,470040.0,MT,6198.0,Kg/ Hectare,6198.0,Loamy,6.856148430845195,56.582199739270976,24.98553272390159,46.380108758422054,959.1468715689327,29.19368324197791,69.18982831204819,Low,Perennial,83.35
2022-23,Nutmeg,23024.0,Hectare,5689345.52,17212.0,MT,748.0,Kg/ Hectare,748.0,Clay,5.746090170134665,58.87250983984197,28.050908635941866,76.6693291735727,2208.430312887808,26.022213489091897,79.10068473206007,Medium,Perennial,64.04
2023-24,Paddy,180278.0,Hectare,44547595.19,811761.0,MT,2958.0,Kg/ Hectare,2958.0,Sandy,6.727990786839275,71.81350975387286,41.244533250604036,38.667159201477695,1841.4393404315915,25.87733193812074,84.16885259613072,High,Kharif,72.79
2023-24,Plantain,56717.0,Hectare,14015054.285,411877.0,MT,7262.0,Kg/ Hectare,7262.0,Sandy,6.040527710049206,99.83301386913702,45.56176418702997,110.4179620158965,1540.878332138163,27.764336421651365,72.64638242243478,High,Perennial,91.99
2022-23,Cardamom,40345.0,Hectare,9969451.225,22165.0,MT,549.0,Kg/ Hectare,549.0,Loamy,5.593182694744801,62.09221198811183,30.10362069400939,62.36774920646387,3446.7792732582507,20.185710673567552,97.31674321095029,Medium,Perennial,62.5
2021-22,Coconut,765435.0,Hectare,189142815.67499998,5535.0,Million Nuts,7231.0,Nuts/ Hectare,7231.0,Silty,6.293625779630128,48.4223999937664,24.620461793613934,75.43939356441203,1681.1490432929932,29.13944160351849,83.31352926033546,Medium,Perennial,87.79
2023-24,Coconut,765842.0,Hectare,189243387.41,5523.0,Million Nuts,7211.0,Nuts/ Hectare,7211.0,Clay,6.104529723463344,47.17980795310338,31.57477108416066,75.21539562165373,1952.9568879203157,32.703389981716406,72.60308438411337,Medium,Perennial,83.08
2022-23,Rubber,551030.0,Hectare,136162268.15,533500.0,MT,968.0,Kg/ Hectare,968.0,Loamy,5.168779940296641,52.81766105348707,21.93236871003809,62.66060649049973,2340.6928074071443,27.141656395078112,78.34333863321879,Low,Perennial,61.94
2023-24,Turmeric,2046.0,Hectare,505576.82999999996,36146.0,MT,3004.0,Kg/ Hectare,3004.0,Loamy,5.195868993290576,62.98546964816517,25.66441515145295,49.31276287892434,1731.4841053248447,28.051106729394228,70.86059585116578,Medium,Kharif,80.12
2021-22,Cardamom,39143.0,Hectare,9672431.014999999,21270.0,MT,543.0,Kg/ Hectare,543.0,Loamy,5.256007400628819,57.92226215803706,28.087258670682772,65.06827957035703,2852.2790862905913,19.569552118967106,88.90426215946752,Medium,Perennial,60.34
2021-22,Tapioca,55664.0,Hectare,13754852.719999999,2506352.0,MT,45026.0,Kg/ Hectare,45026.0,Loamy,5.578168910528137,50.07560300843586,24.85340514256923,51.42958956945912,1828.123523952789,26.851976006177207,70.84790507526864,Medium,Kharif,91.27
2023-24,Cardamom,40345.0,Hectare,9969451.225,22869.0,MT,567.0,Kg/ Hectare,567.0,Loamy,5.262900097462346,62.73826911227671,27.8199154171532,67.44770466296347,3161.1138856663783,23.34594244573244,78.97777968705317,Medium,Perennial,62.78
2023-24,Coconut,765842.0,Hectare,189243387.41,5523.0,Million Nuts,7211.0,Nuts/ Hectare,7211.0,Sandy,5.841858684354607,46.16336403279312,21.75598965590208,68.15104270074914,1719.412519021079,27.811202720705165,83.33752421225434,Medium,Perennial,86.14
2022-23,Cardamom,40345.0,Hectare,9969451.225,22165.0,MT,549.0,Kg/ Hectare,549.0,Loamy,4.788086210700841,61.28604645222185,27.286498012397182,50.180137833223256,2904.093470491577,20.581667782343324,83.63189455605205,Medium,Perennial,67.2
2023-24,Cocoa,11736.0,Hectare,2900024.28,14544.0,MT,1239.0,Kg/ Hectare,1239.0,Clay,5.902067035071966,60.90694339007422,26.805271022967766,64.4817895242431,1788.0818099739913,25.972440252852532,64.63586869043131,Medium,Perennial,66.1
2023-24,Coffee,85957.0,Hectare,21240404.485,70354.0,MT,818.0,Kg/ Hectare,818.0,Loamy,6.136576064618922,56.777368010701345,32.88885444929187,77.20379956553701,2442.360630280689,22.421141152291188,88.00723481564435,Medium,Perennial,64.44
2022-23,Arecanut,94553.0,Hectare,23364519.064999998,98527.0,MT,1042.0,Kg/ Hectare,1042.0,Clay,6.760532908414332,70.56757179088102,29.85441156796483,55.59008895510869,2563.2097328777763,26.42226348481139,78.78061075947093,Medium,Perennial,72.46
2023-24,Nutmeg,24629.0,Hectare,6085949.045,18025.0,MT,732.0,Kg/ Hectare,732.0,Clay,5.817830921342693,63.087195152246736,33.22635840942568,63.24386053188914,2416.8326189548716,24.401802476467186,78.85123637377232,Medium,Perennial,60.94
2021-22,Rubber,551030.0,Hectare,136162268.15,533500.0,MT,968.0,Kg/ Hectare,968.0,Clay,5.672676917785362,53.185762076552436,25.10120371042599,66.06344675829206,2213.332446778392,29.30651832412806,86.86754793982139,Low,Perennial,75.24
2021-22,Nutmeg,22152.0,Hectare,5473869.96,17435.0,MT,787.0,Kg/ Hectare,787.0,Sandy,5.352647996011637,60.70419450657788,32.78576976889265,63.90556614138928,2679.1015884779795,27.803568112337107,83.82695175410616,Medium,Perennial,61.93
2023-24,Pepper,72669.0,Hectare,17956873.245,30798.0,MT,424.0,Kg/ Hectare,424.0,Clay,5.867529569946608,48.13688373630246,33.94249213796953,38.71104910590041,2367.55888748744,22.481904061356058,95.4453837175729,Medium,Perennial,52.77
2022-23,Tapioca,55713.0,Hectare,13766960.865,2390395.0,MT,42905.0,Kg/ Hectare,42905.0,Loamy,6.096174001108187,67.66248637311982,34.78365609162698,57.89735003513352,1337.708453161837,31.091669649138616,70.35359849665844,Medium,Kharif,89.04
2021-22,Cocoa,12527.0,Hectare,3095484.335,14486.0,MT,1156.0,Kg/ Hectare,1156.0,Loamy,6.328915480756256,62.466136005255485,31.412904536348194,84.31773025597003,1522.2898399468431,28.638844537324967,85.52933942423675,Medium,Perennial,75.39
2023-24,Coconut,765842.0,Hectare,189243387.41,5523.0,Million Nuts,7211.0,Nuts/ Hectare,7211.0,Silty,5.993371093435274,43.983403353147615,23.05044719758364,67.01971648565461,2307.6632671449197,25.894309635453972,75.42779216201126,Medium,Perennial,85.54
2021-22,Jack,88873.0,Hectare,21960962.665,266.0,Million Nuts,2993.0,Nuts/ Hectare,2993.0,Clay,5.362401044253821,46.06118479920863,26.547874004771668,54.60210089500263,1554.3112420120844,26.54629127202395,82.80488335523837,Low,Perennial,79.21
2023-24,Cocoa,11736.0,Hectare,2900024.28,14544.0,MT,1239.0,Kg/ Hectare,1239.0,Sandy,6.672611037652361,61.38734525576712,30.081295187725516,67.17425840154019,1929.6577591257758,26.693295613833538,87.58732095935588,Medium,Perennial,69.19
2021-22,Paddy,195734.0,Hectare,48366850.07,562097.0,MT,2872.0,Kg/ Hectare,2872.0,Loamy,6.68523898316849,85.43827354638604,39.18996927148354,46.176863120201894,1805.7240000725164,24.663557338648513,71.51430381293504,High,Kharif,70.88
2023-24,Cloves,672.0,Hectare,166054.56,51.0,MT,75.0,Kg/ Hectare,75.0,Loamy,6.1752249113607975,47.56018571826149,25.2400532096203,57.842851603491766,2295.018221617204,21.502521991796232,97.0079583106778,Medium,Perennial,54.25
2023-24,Cashew,31690.0,Hectare,7830757.449999999,12780.0,MT,403.0,Kg/ Hectare,403.0,Loamy,6.332969309665504,54.127627036895376,26.878124335288312,35.90667517883058,1070.9314621580004,25.76909557298677,74.26090689977887,Low,Perennial,51.36
